,route,id,navaid,latitude,longitude
637,A216,3,MEMIG,-14.371683,145.339014
638,A216,4,APUKA,-12.0,144.962222
639,A216,5,KIBAV,-7.428333,144.248333
640,A216,6,FACED,0.0,144.0
641,A216,7,GALEE,5.0,143.616667
642,A216,8,HOOVR,9.915,142.833333
643,A216,9,LOEBB,12.241967,142.678156
644,A216,10,RIDLL,16.068333,142.416667
645,A216,11,OATSS,16.75,142.166667
646,A216,12,MONPI,21.0,140.6
647,A218,1,NIMOR,53.150278,140.638056
648,A218,2,GINOL,54.413611,142.013056
649,A218,3,MOLUT,55.211944,142.928333
650,A218,4,ABAGO,56.291944,144.238333
651,A218,5,OKRUS,58.765278,147.701944
652,A218,6,BANOT,59.676944,149.146944
653,A218,7,RIPTA,60.010833,149.6825
654,A218,8,IDNOR,60.247222,150.070278
655,A218,9,TINID,60.309167,150.172778
656,A218,10,GUBAD,61.221944,151.747222
657,A218,11,OSKON,65.238611,160.544444
658,A218,12,ADALU,66.178611,164.157778
659,A218,13,RULOD,67.208333,169.029722
660,A218,14,ABILA,67.541667,170.861667
661,A218,15,GONAM,68.403333,176.555278
662,A218,16,PEMID,68.868333,-179.372778
663,A220,1,TAF,-17.547119,-149.601508
664,A220,2,MIKAT,-15.683333,-148.8
665,A220,3,MAGBA,-15.0,-148.516667
666,A220,4,MOMBO,-10.0,-146.433333
667,A220,5,MUPOD,-5.0,-144.433333
668,A220,6,MIMAS,0.0,-142.45
669,A220,7,MAEVA,3.5,-141.083333
670,A220,8,CRONN,8.75,-138.836389
671,A220,9,BINGE,16.483333,-135.383611
672,A220,10,AHNDO,24.428333,-131.411667
673,A220,11,MANEY,31.9475,-127.379167
674,A220,12,MAFIC,35.740939,-125.058894
675,A220,13,CINNY,36.181667,-124.76
676,A221,1,UNZ,13.45455,144.733322
677,A221,2,CULPS,13.997672,144.958061
678,A221,3,ERTTS,14.168319,145.028917
679,A221,4,MONIE,14.369964,145.112789
680,A221,5,LULJY,14.80415,145.293972
681,A221,6,HEXUG,14.850669,145.313408
682,A221,7,WILLE,14.974167,145.365086
683,A222,1,UNZ,13.45455,144.733322
684,A222,2,CLANS,12.805,146.311667
685,A222,3,AXIDE,12.520556,146.996389
686,A222,4,FIBSS,11.766667,148.783333
687,A222,5,KRONK,9.4,154.183333
688,A222,6,ADUFO,7.243872,157.772661
689,A222,7,PNI,6.982328,158.202064
690,A222,8,AXTEN,6.821597,158.678364
691,A222,9,UKS,5.353069,162.956908
692,A222,10,STEFF,6.986667,165.255
693,A222,11,NDJ,8.720883,167.727775
694,A222,12,KELEK,68.503333,28.458333
695,A222,13,PILAN,67.455,32.783611
696,A222,14,ODIMA,66.47,36.265278
697,A222,15,KUMEL,66.283333,36.863889
698,A222,16,LAGAT,65.998333,38.483889
699,A222,17,SOTIS,65.683333,40.130556
700,A222,18,RILDA,65.475,40.248889
701,A222,19,LETBA,65.116667,40.442222
702,A222,20,BAGUK,65.036944,40.485278
703,A222,21,ARGIP,64.6,40.715833
704,A222,22,GIREB,64.4675,41.71
705,A222,23,SOREK,64.325,42.694167
706,A222,24,KUMEN,64.283333,42.964167
707,A222,25,ROGIS,64.161944,46.105833
708,A222,26,TIROL,64.120278,46.9075
709,A222,27,TONLO,64.015278,48.615833
710,A222,28,GIMEN,63.718333,52.226667
711,A222,29,UHT,63.560361,53.793528
712,A224,1,VJB,1.664,103.660889
713,A224,2,VMR,2.388333,103.871667
714,A225,1,GUKOL,48.195,39.943333
715,A225,2,LATRI,48.149722,40.048333
716,A225,3,KA,47.587778,41.115
717,A225,4,TIKNA,46.479722,43.263333
718,A226,1,ALUMI,53.637222,110.015278
719,A226,2,KUMOK,52.943333,110.968611
720,A226,3,NERKA,52.517222,111.533611
721,A227,1,KELEK,68.503333,28.458333
722,A227,2,PELOR,68.616667,31.78
723,A227,3,RAMUG,68.781667,32.743333
724,A228,1,MIKET,54.433889,92.066389
725,A228,2,MASIB,54.857222,92.071389
726,A228,3,ADEGI,56.293889,92.088056
727,A228,4,ENS,58.4675,92.12
728,A228,5,NERIM,58.868889,91.705556
729,A228,6,MIMLA,60.020833,90.460833
730,A228,7,WD,60.255278,90.195556
731,A228,8,KOLAB,60.523611,90.160278
732,A228,9,DERID,61.143889,90.076389
733,A228,10,PTG,61.598889,90.013333
734,A229,1,UNISO,61.290278,63.66
735,A229,2,DINRA,61.178889,64.485556
736,A229,3,AGMUS,60.963889,65.975
737,A229,4,KESEB,60.717222,67.540278
738,A229,5,OGOLA,60.503889,68.785278
739,A229,6,GARMU,60.352222,69.623611
740,A229,7,IBRIL,60.265556,70.088611
741,A229,8,LITUN,59.333889,74.498889
742,A229,9,IMETA,59.182222,75.887222
743,A229,10,MEKSI,59.110556,76.493889
744,A229,11,TEBGI,59.078889,76.755556
745,A229,12,ADIMA,58.683889,79.6825
746,A229,13,KUMOD,58.327222,82.9325
747,A229,14,DINEK,57.803889,85.154444
748,A229,15,KELOK,56.912222,88.487778
749,A229,16,ROTLI,56.272222,90.611111
750,A229,17,OGANO,55.843889,92.504722
751,A229,18,RO,55.265,94.8775
752,A230,1,PF,40.05,68.95
753,A230,2,OMANO,40.035,68.865
754,A230,3,EDOSU,39.815,67.623333
755,A230,4,RONVU,39.751667,67.275
756,A230,5,USETU,39.428333,67.243333
757,A230,6,IRBIN,39.236667,67.001667
758,A230,7,INDUD,38.618333,66.238333
759,A230,8,DERKI,38.531667,65.106667
760,A230,9,DUTAR,38.655,61.385
761,A231,1,PEMAG,55.563611,69.193889
762,A231,2,OSMIK,55.353889,71.126389
763,A231,3,BUNET,55.160278,72.693889
764,A233,1,SOROL,43.733056,43.165278
765,A233,2,UGADA,43.466389,43.031944
766,A234,1,LAPTO,42.631389,44.188611
767,A234,2,AGDOR,43.354722,43.854167
768,A234,3,BAMDA,43.471389,43.798889
769,A234,4,MARAT,43.846389,43.620278
770,A234,5,NIPAM,44.543056,43.3325
771,A234,6,NUNRA,44.677778,43.276389
772,A234,7,SOPKU,45.464444,42.940556
773,A234,8,GILMI,46.029167,42.753056
774,A234,9,ANELO,46.164722,42.707222
775,A234,10,BEBTU,47.288056,42.320278
776,A234,11,SORLU,48.054722,41.8975
777,A235,1,BOKSA,56.09,47.346389
778,A235,2,NIGAS,55.948333,47.913333
779,A235,3,OBIDO,55.829444,48.403889
780,A235,4,KZN,55.605583,49.272389
781,A235,5,BENOD,55.430278,50.170556
782,A235,6,RITOP,55.333333,50.648333
783,A236,1,LUMAT,50.85,35.433333
784,A236,2,LULED,51.184722,36.043056
785,A237,1,MIRVI,39.548333,69.903333
786,A237,2,USIMO,40.083333,69.515
787,A237,3,DILRO,40.408333,69.276667
788,A237,4,LANOL,41.1925,68.918333
789,A237,5,DODUR,41.383333,68.8
790,A238,1,PAVEL,42.996389,66.778333
791,A238,2,IBMOB,41.576667,68.036944
792,A238,3,OSBOR,41.015,68.516389
793,A238,4,CV,40.810056,68.682194
794,A238,5,GALRA,40.211667,68.893333
795,A238,6,IPGED,40.145,68.916667
796,A238,7,VABGI,40.061667,68.945833
797,A238,8,PF,40.05,68.95
798,A238,9,ELTOB,39.55,69.071667
799,A238,10,INBIL,39.37,69.116667
800,A238,11,JD,38.543333,69.313333
801,A238,12,KYLOB,37.988333,69.806667
802,A238,13,RAMAN,37.616667,69.9
803,A239,1,BEGUS,55.563333,52.093333
804,A239,2,ROKLA,55.445278,53.448333
805,A24,1,OTARO,39.0,4.685
806,A24,2,ZEM,36.795,3.570833
807,A240,1,AKT,43.858694,51.100667
808,A240,2,LUMUR,43.110833,51.498056
809,A240,3,ADEDA,42.577222,51.774444
810,A240,4,DEKUR,42.379722,51.875278
811,A240,5,KERUL,41.857778,52.139167
812,A240,6,TABAB,40.903333,52.608333
813,A240,7,KRS,40.040278,53.012222
814,A240,8,KESEK,39.283333,55.566667
815,A240,9,INRAK,39.0,56.3
816,A241,1,RAVNI,50.675,61.968611
817,A241,2,DOPAN,52.203611,62.900278
818,A241,3,KST,53.186944,63.562639
819,A241,4,BIMSO,53.275278,65.343889
820,A241,5,BAVAG,53.305278,66.876389
821,A241,6,ROGUN,53.328889,68.394722
822,A241,7,KTU,53.35075,69.616972
823,A241,8,BALMI,53.185278,70.770278
824,A241,9,ULSET,53.0075,72.041667
825,A241,10,ADODA,52.541667,75.098333
826,A241,11,PVL,52.209611,77.095028
827,A241,12,PIVAL,51.763611,77.847222
828,A241,13,ABDAM,51.514167,78.285278
829,A241,14,MIKSA,51.268889,78.711389
830,A241,15,OBUNA,50.920278,79.300833
831,A241,16,SOMIP,50.351389,80.234444
832,A241,17,LIRNA,50.199722,81.3675
833,A241,18,UKM,50.032944,82.508556
834,A242,1,HR,47.561667,6.73225
835,A242,2,ARPUS,47.672583,6.665778
836,A242,3,TIRSO,47.806111,6.670833
837,A242,4,MIRGU,48.01925,6.678833
838,A242,5,LASAT,48.158889,6.684167
839,A242,6,POGOL,48.399028,6.693361
840,A242,7,GTQ,48.986444,6.716222
841,A244,1,GAMDI,55.666667,40.614722
842,A244,2,NATAK,55.655556,41.265278
843,A244,3,RUSAK,55.6,43.274722
844,A244,4,MB,55.594444,43.780556
845,A244,5,NEBOM,55.173056,44.745
846,A244,6,UNABI,54.753056,45.524722
847,A244,7,NELIL,54.428611,46.150833
848,A244,8,BUPUR,54.163889,46.65
849,A244,9,DILMI,53.983333,46.985
850,A244,10,BARGI,53.442778,48.170556
851,A244,11,BANOG,53.065,48.966667
852,A244,12,GITEK,52.566667,49.981667
853,A244,13,BEKAS,51.674722,51.890833
854,A245,1,ARNAD,45.35,36.646667
855,A245,2,ANAKA,45.002222,37.347222
856,A246,1,MB,55.594444,43.780556
857,A246,2,BARUP,55.323333,44.809444
858,A246,3,BT,54.816667,46.581667
859,A247,1,CYR,4.813639,-52.368389
860,A247,2,SILAT,5.460556,-52.541389
861,A247,3,BUXEX,6.75,-54.0
862,A248,1,USOLO,40.975,69.386667
863,A248,2,ELMAL,40.705,69.838333
864,A248,3,KEGIB,40.35,70.42
865,A25,1,SKESO,49.824722,-3.034167
866,A25,2,LERAK,49.018889,-2.408611
867,A25,3,DIN,48.586056,-2.082333
868,A25,4,LABUL,48.299167,-1.889444
869,A25,5,REN,48.06925,-1.741667
870,A25,6,GODAN,47.641944,-1.96
871,A25,7,TMA28,47.607778,-1.935278
872,A25,8,NTS,47.160861,-1.612972
873,A25,9,TIRAV,46.598889,-1.390833
874,A25,10,LUSON,46.5,-1.350833
875,A25,11,OLERO,45.969722,-1.150278
876,A25,12,MAREN,45.733333,-1.061667
877,A25,13,ROYAN,45.666667,-1.036667
878,A25,14,BMC,44.826944,-0.721111
879,A25,15,SAU,44.676806,-0.152917
880,A25,16,TMA42,44.287778,0.358056
881,A25,17,RARAK,44.028889,0.6925
882,A25,18,AGN,43.888028,0.872861
883,A25,19,BCN,41.307111,2.107806
884,A25,20,TASOS,40.945778,2.649806
885,A25,21,KUREG,40.899306,2.718833
886,A25,22,OSTUR,40.780861,2.893972
887,A25,23,SISMO,40.609139,3.14575
888,A25,24,LUNIK,40.439667,3.392472
889,A25,25,MHN,39.863611,4.216306
890,A27,1,ALR,36.690997,3.215481
891,A27,2,BUYAH,38.113056,3.151389
892,A27,3,GENIO,38.293639,3.147806
893,A27,4,XESPA,38.596917,3.14175
894,A27,5,TALEN,39.117694,3.13125
895,A27,6,POS,39.927444,3.114583
896,A27,7,KENAS,40.5,3.140722
897,A27,8,SISMO,40.609139,3.14575
898,A27,9,DUNES,40.86375,3.157556
899,A27,10,SADEM,41.210278,3.173778
900,A27,11,SALON,41.4945,3.187194
901,A27,12,FEVIK,41.679611,3.196
902,A27,13,BGR,41.947694,3.208861
903,A27,14,ABIXO,42.18625,3.108278
904,A27,15,KANIG,42.480306,2.983167
905,A27,16,PPG,42.750472,2.867139
906,A27,17,SIJAN,43.1975,2.936944
907,A27,18,BRUSC,43.7475,3.023333
908,A27,19,MEN,44.608361,3.162417
909,A27,20,MOKDI,44.956944,3.166944
910,A27,21,MINPA,45.104361,3.174806
911,A27,22,CFA,45.787472,3.192194
912,A27,23,PESAN,46.199167,3.387222
913,A27,24,BAKNO,46.5,3.531389
914,A27,25,MOU,46.706778,3.631667
915,A27,26,OSKIN,47.718889,3.434722
916,A27,27,BRY,48.407,3.294778
917,A277,1,GAMAN,45.0,36.591667
918,A277,2,DIBAT,44.573056,37.258333
919,A277,3,NALUD,44.479722,37.403611
920,A277,4,LIMAS,44.208056,37.82
921,A277,5,ARKUT,44.026389,38.091667
922,A277,6,BAKRI,43.898056,38.281667
923,A277,7,LAMET,43.349722,39.088611
924,A277,8,BANUT,42.99,39.983333
925,A277,9,ALIKA,42.2525,41.534722
926,A277,10,IBERI,42.160833,41.721667
927,A277,11,BARUS,41.903889,42.841667
928,A279,1,TAKIB,53.765556,45.205
929,A279,2,OLUPI,53.566667,45.198333
930,A279,3,MOLOG,53.42,45.143333
931,A279,4,PNZ,53.113833,45.017667
932,A279,5,KOTUM,52.931667,44.345
933,A279,6,ARKAD,52.866667,44.098333
934,A279,7,OLAMI,52.7,43.481667
935,A279,8,PITUN,52.533333,42.881667
936,A279,9,MULKA,52.513333,42.806667
937,A279,10,INBUS,52.401667,42.425
938,A279,11,RIKTA,52.261667,41.948333
939,A279,12,RETLI,52.028333,41.176667
940,A279,13,BAGLA,51.865,40.651667
941,A279,14,PT,51.718333,40.189444
942,A279,15,TULDU,51.505556,39.649444
943,A279,16,IDNUL,51.425278,39.448611
944,A279,17,ARMIB,51.261944,39.045
945,A279,18,RASAP,50.731389,37.776667
946,A279,19,KUBOK,50.316667,36.828333
947,A28,1,BANIP,53.213056,34.176389
948,A28,2,REPNA,52.978056,33.934722
949,A28,3,TIRAS,52.35,33.31
950,A28,4,INB,41.951417,33.706278
951,A28,5,ORMAN,41.291917,33.385889
952,A28,6,GIRNO,41.01725,33.254556
953,A28,7,NEMRO,40.90845,33.202858
954,A28,8,ASTAL,40.740556,33.124444
955,A28,9,BAG,40.069944,32.810444
956,A28,10,TELVO,39.371111,32.921667
957,A28,11,ERKUK,39.2152,32.942981
958,A28,12,OBRUK,38.023889,33.118889
959,A28,13,MUT,36.863028,33.291833
960,A28,14,UMDOT,36.3825,33.286944
961,A28,15,NEKES,36.153611,33.284722
962,A28,16,MERAM,36.036389,33.286944
963,A28,17,DOREN,35.932222,33.282778
964,A28,18,LCA,34.872861,33.625581
965,A28,19,LOSOS,34.71,33.37
966,A28,20,BETID,34.453333,32.968333
967,A28,21,APLON,33.866667,32.066667
968,A28,22,GIPAS,33.693333,31.811111
969,A28,23,RASDA,33.1,30.95
970,A285,1,MUT,36.863028,33.291833
971,A285,2,ERGEP,37.443889,33.9625
972,A285,3,SELVI,37.898889,34.499444
973,A285,4,ERCIS,38.270278,34.943611
974,A285,5,TEVDA,38.372778,35.066667
975,A285,6,ERHAN,38.523889,35.228889
976,A285,7,TIRMA,38.942222,35.765
977,A285,8,GEM,39.153806,36.0285
978,A285,9,ADVOK,39.503547,36.501056
979,A285,10,SIV,39.789694,36.893389
980,A29,1,BRENA,26.116667,-6.616667
981,A29,2,MERAT,28.024722,-4.495
982,A29,3,TABAL,29.25,-3.116389
983,A29,4,BBS,30.023778,-2.230639
984,A29,5,AGREB,31.882778,-0.578333
985,A29,6,BESBA,33.0,0.431111
986,A29,7,BAY,33.709806,1.079186
987,A29,8,TRB,35.347756,1.514917
988,A29,9,CHE,36.601419,2.193328
989,A29,10,SADAF,37.803611,2.328889
990,A29,11,MJV,39.435194,2.758306
991,A29,12,ADX,39.549444,2.395861
992,A29,13,DRAGO,40.007806,1.765667
993,A29,14,PAPOS,40.621111,1.449056
994,A29,15,RES,41.149694,1.171111
995,A29,16,KARES,41.331028,1.152167
996,A29,17,ARBEK,41.543861,1.129778
997,A29,18,REBUL,41.697917,1.113472
998,A29,19,USKAR,42.143722,1.065861
999,A29,20,MOPAS,42.435361,1.034361
1000,A29,21,GIROM,42.774861,0.997306
1001,A29,22,ASPET,43.0,0.979722
1002,A29,23,AGN,43.888028,0.872861
1003,A293,1,IZA,38.915472,1.470417
1004,A293,2,OKITI,39.116361,1.444306
1005,A293,3,GODOX,39.372611,1.41075
1006,A293,4,EPAMA,39.603144,1.380378
1007,A293,5,MARTA,40.354611,1.279917
1008,A293,6,EBROX,40.708722,1.231778
1009,A293,7,RES,41.149694,1.171111
1010,A299,1,RAPTA,37.45,65.633333
1011,A299,2,ABNEP,37.816667,65.216667
1012,A299,3,LBA,38.913611,63.589444
1013,A299,4,POGON,39.843333,62.748333
1014,A299,5,MEGIL,40.465,62.013333
1015,A299,6,SAIDA,41.2,61.121667
1016,A299,7,URG,41.578917,60.654972
1017,A299,8,MAKIX,42.1,60.788333
1018,A299,9,GIGMA,43.081667,61.045
1019,A299,10,AKALI,44.141389,61.326944
1020,A299,11,RIKTO,44.751111,61.610556
1021,A299,12,OLINA,45.279167,61.861111
1022,A299,13,NKZ,45.831111,62.1275
1023,A299,14,RESBA,46.381944,62.233056
1024,A299,15,UNEDO,46.775278,62.308889
1025,A299,16,BALPI,47.791667,62.51
1026,A299,17,GEDSA,48.627222,62.681667
1027,A299,18,DILIR,49.581111,62.848889
1028,A299,19,GEMBO,50.048889,62.933333
1029,A299,20,EMBEK,50.3925,62.996389
1030,A299,21,GUMGA,51.131111,63.135
1031,A299,22,BUDER,52.219444,63.347778
1032,A299,23,KST,53.186944,63.562639
1033,A299,24,NELTI,54.328333,64.275
1034,A299,25,DONUS,54.996944,64.933611
1035,A299,26,OSGAN,55.475278,65.415278
1036,A299,27,BAGER,56.013333,65.384722
1037,A299,28,MOTOG,56.160278,65.376389
1038,A299,29,LIBMI,56.5,65.356667
1039,A299,30,KEGIR,56.775278,65.340278
1040,A299,31,TINRI,57.168611,65.315278
1041,A299,32,SOLMU,57.277222,66.119167
1042,A299,33,ROPOT,57.400278,67.081944
1043,A299,34,NH,58.142222,68.275833
1044,A3,1,PVQ,70.222656,-148.416214
1045,A3,2,TEGDE,67.379217,-151.143139
1046,A3,3,JEVUM,67.144286,-151.358628
1047,A3,4,EAV,66.893189,-151.563722
1048,A3,5,QI,43.793506,-66.125961
1049,A3,6,YZX,44.922778,-65.101944
1050,A3,7,QM,46.110644,-64.58205
1051,A3,8,DOMOD,47.862778,1.285833
1052,A3,9,GILUX,47.724167,1.743056
1053,A3,10,MOTAL,47.576667,2.22
1054,A3,11,SANCE,47.266667,2.741667
1055,A3,12,KOTIS,47.23,2.8025
1056,A3,13,NEV,47.153,2.929361
1057,A3,14,LAMUT,47.118333,2.984722
1058,A3,15,ATRID,46.848611,3.408611
1059,A3,16,MOU,46.706778,3.631667
1060,A3,17,OMANI,46.457222,3.768056
1061,A3,18,LESPI,46.1135,3.957778
1062,A3,19,BELVU,45.9525,4.045
1063,A3,20,ONZON,45.835,4.108333
1064,A3,21,BELEP,45.791667,4.131667
1065,A3,22,MURRO,45.332917,4.375556
1066,A3,23,AMIKO,45.128056,4.483056
1067,A3,24,MTL,44.554944,4.779861
1068,A3,25,EVALA,44.461667,5.234444
1069,A3,26,RETNO,44.38,5.623611
1070,A3,27,PERUS,44.153333,6.103333
1071,A3,28,DGN,43.991389,6.100833
1072,A3,29,AMFOU,43.595833,6.101111
1073,A3,30,GILON,43.444167,6.115
1074,A3,31,LUC,43.382778,6.255917
1075,A3,32,RUBIT,43.222222,6.412222
1076,A3,33,STP,43.219472,6.601806
1077,A3,34,LERMA,43.165833,7.073056
1078,A3,35,OMARD,43.104722,7.591111
1079,A3,36,MERLU,43.08,7.793333
1080,A3,37,GURPA,43.018611,8.286389
1081,A3,38,SODRI,43.013056,8.371944
1082,A3,39,NORKA,42.953056,8.791389
1083,A3,40,SUDAS,42.938056,8.906389
1084,A3,41,MILNO,42.896944,9.211944
1085,A3,42,CAPCO,42.847306,9.5745
1086,A3,43,MIRSA,42.822778,9.75
1087,A30,1,TRACA,50.851667,1.968333
1088,A30,2,ING,50.883167,1.741806
1089,A30,3,IRKUN,50.921111,1.466667
1090,A300,1,LENNT,21.267175,-67.132258
1091,A300,2,PLING,19.992172,-66.797936
1092,A300,3,JAAWS,18.978342,-66.540664
1093,A300,4,DDP,18.468278,-66.412392
1094,A300,5,RAYAS,15.687861,-65.488567
1095,A300,6,KIKER,15.097222,-65.295833
1096,A300,7,ETALA,14.052778,-64.948333
1097,A300,8,HENRY,13.082778,-64.6475
1098,A300,9,MASPA,12.358056,-64.411111
1099,A300,10,BAHIA,11.54975,-64.167
1100,A300,11,MTA,10.913722,-63.955111
1101,A300,12,SILED,10.556417,-63.710333
1102,A300,13,PILAR,10.369722,-63.580278
1103,A300,14,MUN,9.743444,-63.153167
1104,A300,15,GNA,8.293278,-62.753
1105,A300,16,ISEDI,7.035556,-62.313333
1106,A300,17,LDP,4.694514,-61.029697
1107,A300,18,SOPUS,57.135278,62.001944
1108,A300,19,BANAM,57.121944,63.753611
1109,A300,20,BEPAR,57.146389,64.490833
1110,A300,21,TINRI,57.168611,65.315278
1111,A300,22,NAPOR,57.114722,66.136111
1112,A300,23,LEBED,57.058611,66.915278
1113,A300,24,RUBOR,56.733611,70.222222
1114,A300,25,ML,56.225833,73.929444
1115,A300,26,GEROS,56.330556,77.534167
1116,A300,27,KZ,56.338333,78.357222
1117,A300,28,KENGA,56.320556,80.700833
1118,A300,29,KUGUP,56.293333,82.2525
1119,A300,30,NN,56.236667,83.988611
1120,A300,31,TOKMO,56.383889,85.211111
1121,A300,32,BINBA,56.38,86.0
1122,A300,33,ADONI,56.328889,88.897778
1123,A300,34,ROTLI,56.272222,90.611111
1124,A300,35,RANET,56.283889,91.133056
1125,A301,1,ZBV,25.704167,-79.294444
1126,A301,2,SKIPS,25.553892,-79.274367
1127,A301,3,FOWEE,24.937058,-79.192458
1128,A301,4,ZOLLA,24.243036,-79.101478
1129,A301,5,URSUS,24.000053,-79.0698
1130,A301,6,UCA,22.015064,-78.815817
1131,A301,7,TOTON,19.540556,-77.567222
1132,A301,8,IMADI,18.958889,-77.280278
1133,A301,9,SAVEM,18.4375,-77.024444
1134,A301,10,MLY,17.930247,-76.777628
1135,A301,11,ALPEN,17.291111,-76.599167
1136,A301,12,OTAMO,15.0,-75.983333
1137,A301,13,SIPOK,12.935278,-75.419444
1138,A301,14,MORGI,11.656111,-75.084167
1139,A301,15,BAQ,10.795278,-74.860278
1140,A301,16,ISOTO,9.926389,-74.614444
1141,A301,17,ARMOL,9.602222,-74.523333
1142,A301,18,ILNAG,9.020278,-74.359444
1143,A301,19,DAGAN,7.985833,-74.069722
1144,A301,20,LONAK,7.360556,-73.896667
1145,A301,21,EJA,7.028611,-73.805556
1146,A301,22,LOURA,6.6918,-73.717742
1147,A301,23,YACAR,6.481389,-73.663056
1148,A301,24,GIKPU,6.024131,-73.757275
1149,A301,25,BUV,5.532222,-73.858611
1150,A301,26,ZIP,5.018056,-73.986667
1151,A301,27,EVRAK,4.850833,-73.603056
1152,A301,28,ANLAV,4.723056,-73.311944
1153,A301,29,VIDAL,4.316667,-73.355556
1154,A301,30,VVC,4.066944,-73.382222
1155,A301,31,UBRID,3.202222,-72.963611
1156,A301,32,SJE,2.531667,-72.640278
1157,A301,33,DUBRA,1.355556,-71.944444
1158,A301,34,ISORI,-0.031389,-71.443889
1159,A301,35,ASKAT,-1.383889,-70.956667
1160,A301,36,DADIL,-2.418056,-70.583333
1161,A301,37,PAPEM,-3.178056,-70.304722
1162,A301,38,ROKUL,-3.408056,-70.225556
1163,A301,39,BODAT,-3.881667,-70.054167
1164,A301,40,LET,-4.195,-69.940556
1165,A301,41,SPRIN,-4.599667,-69.793833
1166,A301,42,VUKEB,-4.930167,-69.677167
1167,A301,43,NEGRA,-6.260667,-69.2005
1168,A301,44,PALIO,-7.689667,-68.687
1169,A301,45,JULIA,-9.2105,-68.136333
1170,A301,46,RCO,-9.875983,-67.905381
1171,A301,47,VILUX,-10.475667,-67.539333
1172,A301,48,NAXEV,-11.155833,-67.13
1173,A301,49,OGMET,-13.835278,-65.518056
1174,A301,50,KETIP,-14.075833,-65.373333
1175,A301,51,TRI,-14.79925,-64.938083
1176,A301,52,IREDO,-15.5125,-64.487222
1177,A301,53,PAKES,-16.484444,-63.872778
1178,A301,54,VIR,-17.626139,-63.147889
1179,A301,55,MGA,36.814306,-4.369583
1180,A301,56,EPATA,36.287056,-3.866667
1181,A301,57,PEKOP,35.833333,-3.440917
1182,A302,1,KUPON,59.750556,75.282222
1183,A302,2,AMATA,59.596389,80.633333
1184,A302,3,LIKOT,59.100556,87.202778
1185,A302,4,KEDUN,58.981389,88.268056
1186,A302,5,DITNI,58.589444,91.284167
1187,A302,6,ENS,58.4675,92.12
1188,A303,1,PILAN,67.455,32.783611
1189,A303,2,RATLU,67.282778,34.191389
1190,A303,3,LURAM,66.768333,37.841944
1191,A303,4,TOKRO,66.125,39.230556
1192,A303,5,SOTIS,65.683333,40.130556
1193,A303,6,AGUKI,65.248333,41.053889
1194,A303,7,PIBER,64.96,41.645556
1195,A303,8,KUMEN,64.283333,42.964167
1196,A303,9,ABLAR,63.083611,46.892778
1197,A303,10,SORIG,62.098333,49.663333
1198,A303,11,KESAL,61.818056,50.404722
1199,A303,12,SONIB,61.646944,50.845278
1200,A303,13,SUGES,61.263889,52.114167
1201,A303,14,SUNAD,60.783611,53.6175
1202,A303,15,GITLU,60.466944,54.335833
1203,A303,16,POBEM,59.973333,55.402222
1204,A303,17,URILI,59.725556,57.859444
1205,A303,18,ADANU,59.583889,59.089722
1206,A303,19,GIKES,58.991944,61.619444
1207,A303,20,BIBLI,58.536944,62.716667
1208,A303,21,GINES,58.1025,63.608611
1209,A303,22,SALER,57.828611,64.138611
1210,A303,23,GOREN,57.496944,64.738611
1211,A303,24,TINRI,57.168611,65.315278
1212,A303,25,OGTON,56.411389,66.519444
1213,A303,26,KEROM,56.013611,67.295278
1214,A303,27,ABALI,55.545278,68.020556
1215,A303,28,LETIK,55.2,68.533333
1216,A303,29,PSK,54.784139,69.219083
1217,A303,30,BEDMU,54.204167,70.756389
1218,A303,31,PETOR,53.905556,71.526667
1219,A303,32,POBUR,53.633333,72.233333
1220,A303,33,ADASA,52.771667,75.243333
1221,A303,34,PVL,52.209611,77.095028
1222,A303,35,DOSAK,52.012222,78.203333
1223,A303,36,LAGMO,51.831667,79.25
1224,A304,1,JUL,-15.467944,-70.151047
1225,A304,2,ELAKO,-15.926667,-69.305
1226,A304,3,PAZ,-16.512028,-68.233472
1227,A304,4,TERAX,-16.716389,-67.302778
1228,A304,5,MEVOT,-16.901667,-66.459722
1229,A304,6,MOSGO,-16.939167,-66.288889
1230,A304,7,PUNAV,-17.0275,-65.886389
1231,A304,8,DOLGI,-17.075556,-65.667222
1232,A304,9,SALBI,-17.329722,-64.509722
1233,A304,10,VIR,-17.626139,-63.147889
1234,A304,11,SIKIN,-17.9125,-61.784444
1235,A304,12,OBO,-18.332778,-59.765556
1236,A304,13,EKITA,-18.758056,-58.482222
1237,A304,14,PSZ,-18.978139,-57.818333
1238,A304,15,CUB,-19.016167,-57.6645
1239,A304,16,NEGRO,-19.3255,-57.04
1240,A304,17,ATNAS,-20.167833,-55.304
1241,A304,18,GRD,-20.483514,-54.688783
1242,A305,1,PTS,-31.718883,-52.327447
1243,A305,2,UGELO,-32.678333,-53.146667
1244,A305,3,BOLAT,-33.663611,-54.010833
1245,A305,4,LITOS,-34.458889,-54.726111
1246,A305,5,LDS,-34.858306,-55.091722
1247,A305,6,CRR,-34.832722,-56.025139
1248,A305,7,TOKAM,-34.781389,-56.715556
1249,A305,8,DORVO,-34.716111,-57.517222
1250,A305,9,EZE,-34.824056,-58.535306
1251,A305,10,TINRI,57.168611,65.315278
1252,A305,11,DOMEK,56.996944,66.078333
